,baseline,sleeve25,sleeve50,sleeve75,staged50,full_switch
2025-08-01,272885.02702143247,330192.4591723853,346656.4171210061,378708.88006241014,399575.94440894795,401160.9397007537
2025-08-04,273482.13712897355,330914.97140266234,347414.92996068107,379537.4940887182,400450.2592088528,402038.75455990556
2025-08-05,274676.33954908897,332359.9743310385,348931.9330349694,381194.69744712993,402198.8627524919,403794.3581177306
2025-08-06,275870.5419692045,333804.97725941474,350448.9361092578,382851.9008055418,403947.46629613114,405549.96167555574
2025-08-07,275273.4318616634,333082.4650291377,349690.42326958285,382023.2867792337,403073.1514962263,404672.1468164039
2025-08-08,274079.2294415479,331637.4621007614,348173.4201952944,380366.0834208219,401324.5479525871,402916.54325857875
2025-08-11,281244.426167274,340307.4581388407,357275.4160359631,390309.2788770883,411816.1431582517,413450.1384450507
2025-08-12,288409.6406879669,348977.4757090979,366377.4344816934,400252.49902755907,422307.76442008687,423983.7597920013
2025-08-13,304531.328872109,368484.9614117318,386856.9194719325,422624.6826306074,445913.8471187897,447684.3424214435
2025-08-14,297963.2422539239,360537.4776039295,378513.43647093873,413510.101200649,436296.5667130298,438028.56209412334
2025-08-15,300948.7394067293,364149.9741587811,382305.93285412894,417653.09724957636,440668.0625440426,442417.5579084468
2025-08-18,312890.7280179506,378599.96037818724,397475.91838688956,434225.0814452856,458154.0458680935,459973.5411657405
2025-08-19,318264.6300109869,385102.46278979117,404302.42091865645,441682.48421103647,466022.7487863846,467873.7440957141
2025-08-20,321250.1271637922,388714.9593446427,408094.9173018466,445825.4802599638,470394.2446173973,472262.73991003755
2025-08-21,320653.0348512178,387992.46864654357,407336.4270672332,444996.89092786005,469519.95587366296,471384.9512113643
2025-08-22,333789.2436775213,403887.4793265038,424023.4382793437,463226.1031761854,488754.5687975235,490696.5641869617
2025-08-25,350508.0419692045,424117.47725941474,445261.4361092578,486426.9008055418,513234.96629613114,515274.96167555574
2025-08-26,351105.1342817789,424839.9679575139,446019.9263438712,487255.4901376455,514109.2550398655,516152.750374229
2025-08-27,354090.6314345842,428452.4645123654,449812.4227270614,491398.4861865728,518480.7508708782,520541.7461885524
2025-08-28,380363.0490871912,460242.4858722859,483186.4451512824,527856.9106832235,556949.9767185993,559164.9721397472
2025-08-29,385139.82317771966,466022.45452143485,489254.4122383128,534485.674728462,563944.3387808151,566187.3340500904
2025-09-01,403649.9339970594,488419.967612999,512767.92598219024,560172.2897425382,591047.6546229668,593399.1499556614
2025-09-02,380960.14139976556,460964.97657038504,483944.93538589583,528685.5000153272,557824.2654623337,560042.7608384205
2025-09-03,385736.95108022745,466744.98828388983,490012.9476830493,535314.3134489744,564818.6796368904,567065.1750697208
2025-09-04,353493.5391220098,427729.97381426627,449053.93249244796,490569.8968544691,517606.46212714387,519663.95748987916
2025-09-05,376780.42403187806,455907.4555549794,478635.4133233558,522885.2759137838,551704.1400315113,553898.1353057934
2025-09-08,364838.43542065675,441457.46933557326,463465.42779059516,506313.2917180746,534218.1567074604,536342.1520484997
2025-09-09,357076.12858738954,432064.96106721694,453604.91911025153,495541.4822355001,522852.24670189095,524930.7420028759
2025-09-10,370809.4297262674,448682.4624452763,471050.42055697547,514599.2838159292,542961.1483694859,545120.1436771465
2025-09-11,407829.6513649469,493477.4886284047,518077.4480447303,565972.5138440817,597167.7800537891,599543.7754882885
2025-09-12,401261.5291568285,485529.96175624663,509733.9198336135,556857.8830257147,587550.4475356884,589887.9428400112
2025-09-15,398276.03200402315,481917.4652013951,505941.42345042335,552714.8869767874,583178.9517046757,585498.9470256878
2025-09-16,399470.2522191053,483362.4896619492,507458.44912977325,554372.1150294035,584927.5813044853,587254.5767439915
2025-09-17,401858.62146940286,486252.45245434577,510492.4100682269,557686.4723578184,588424.7362794228,590765.7315386845
2025-09-18,406635.43114986474,492032.46416785056,516560.4223653804,564315.2857914655,595419.1504539795,597788.1457699848
2025-09-19,412009.333142901,498534.9665794545,523386.9248971473,571772.6885572164,603287.8533722706,605688.3486999584
2025-09-22,424548.4496566301,513707.4865613156,539315.4458746443,589173.311473438,621648.1775523968,624122.1729768825
2025-09-23,426339.72659435327,515874.958655613,541590.9165784846,591659.0794697492,624271.0437835999,626755.5390729023
2025-09-24,427533.94680943544,517319.98311616713,543107.9422578345,593316.3075223654,626019.6733834095,628511.168791206
2025-09-25,433504.9411150461,524544.9762258702,550692.9350242148,601602.29962022,634762.665045435,637289.1604198528
2025-09-26,417383.2351359373,505037.4689910584,530213.4274289141,579230.0913229673,611156.5562905617,613588.551629932
2025-09-29,426936.81890692766,516597.44935371215,542349.406813098,592487.668801853,625145.3325273342,627633.3277715755
2025-09-30,423354.22944154794,512262.4621007615,537798.4201952944,587516.0834208219,619899.5479525871,622366.5432585789
2025-10-09,428131.0391220098,518042.47381426627,543866.4324924479,594144.8968544691,626893.9621271439,629388.9574898792
2025-10-10,413800.64567055757,500702.48173810774,525662.4408111105,574258.5059419363,605910.7717158146,608321.7671169353
2025-10-13,404844.1186222082,489864.9490091973,514284.9064514171,561829.4684067457,592796.2321104355,595154.7273530079
2025-10-14,381557.23371233995,461687.4672684842,484703.42562050925,529514.089347431,558698.554206068,560920.5495370937
2025-10-15,392902.1300109869,475414.96278979117,499114.92091865645,545257.4842110365,575310.2487863846,577598.7440957142
2025-10-16,395887.6271637922,479027.4593446427,502907.4173018466,549400.4802599638,579681.7446173973,581987.7399100376
2025-10-17,379168.828872109,458797.4614117318,481669.4194719325,526199.6826306074,555201.3471187897,557409.3424214436
2025-10-20,391707.9453858381,473969.9813935929,497597.9404494296,543600.305546829,573561.6712989159,575843.1666983677
2025-10-21,416189.0505107885,503592.48759486014,528696.4469596873,577572.9126587599,609407.978803093,611832.9742325855
2025-10-22,413203.5177680498,499979.94797565276,524903.9053663741,573429.8672214239,605036.4308597393,607443.9260973049
2025-10-23,405441.24652471597,490587.4827716523,515043.44189615356,562658.1071272581,593670.5729665108,596032.5683726383
2025-10-24,427533.94680943544,517319.98311616713,543107.9422578345,593316.3075223654,626019.6733834095,628511.168791206
2025-10-27,449626.6470941549,544052.483460682,571172.4426195155,623974.5079174726,658368.7738003082,660989.7692097736
2025-10-28,450223.7394067293,544774.9741587811,571930.9328541289,624803.0972495764,659243.0625440426,661867.5579084469
2025-10-29,456791.82602491433,552722.4579665833,580274.4158551226,633917.6786795347,668860.3429498024,671523.338235767
2025-10-30,441864.3402608877,534659.9751923257,561311.9339391718,613202.6984348982,647002.8637947388,649578.3591641498
2025-10-31,420368.7322887426,508649.96554590994,534005.9238121043,583373.0873718946,615528.0521215744,617977.5474442554
2025-11-03,416757.3260393273,505573.85831629595,531109.816410829,580827.4796363565,613210.9441681216,615677.9394741133
2025-11-04,416770.2619297383,505462.4748221606,530960.156105797,580603.2858745507,612938.1601213722,615401.4340707489
2025-11-05,416783.19782014925,505478.17824681813,530976.6369277148,580621.3214909891,612957.1908063038,615420.5580433516
2025-11-06,416796.1337105602,505493.88167147565,530993.1177496326,580639.3571074274,612976.2214912353,615439.6820159544
2025-11-07,416809.0696009712,505509.5850961332,531009.5985715503,580657.3927238658,612995.2521761669,615458.8059885572
2025-11-10,416856.19727220404,505566.79537010577,531069.754324975,580723.0995731809,613064.5842309614,615528.4779063654
2025-11-11,416869.133162615,505582.4987947633,531086.2662427832,580741.1351896193,613083.6460117833,615547.6018789682
2025-11-12,416882.069053026,505598.2022194208,531102.7781605914,580759.1708060576,613102.7077926052,615566.725851571
2025-11-13,416895.00494343694,505613.90564407833,531119.2900783996,580777.206422496,613121.769573427,615585.8498241737
2025-11-14,416907.9408338479,505629.60906873585,531135.8019962078,580795.2420389344,613140.8313542489,615604.9737967765
2025-11-17,416955.06850508077,505686.81934270845,531195.9577496324,580860.9488882495,613210.2766967147,615674.6457145847
2025-11-18,416968.00439549173,505702.52276736597,531212.4696674406,580878.9845046878,613229.3384775366,615693.7696871875
2025-11-19,416980.9402859027,505718.2261920235,531228.9815852488,580897.0201211262,613248.4002583585,615712.8936597903
2025-11-20,416993.8761763137,505733.929616681,531245.493503057,580915.0557375646,613267.4620391803,615732.017632393
2025-11-21,417006.81206672464,505749.63304133853,531262.0054208653,580933.091354003,613286.5238200022,615751.1416049958
2025-11-24,417054.05302562873,505806.8433153111,531322.1611742899,580998.798203318,613355.969162468,615820.8135228041
2025-11-25,417067.0200119301,505822.54673996865,531338.6730920981,581016.8338197564,613375.0309432899,615839.9374954068
2025-11-26,417079.98699823144,505838.25016462617,531355.1850099063,581034.9005320852,613394.0927241117,615859.0614680096
2025-11-27,417092.9539845328,505853.9535892837,531371.6969277145,581052.967244414,613413.1545049336,615878.1854406124
2025-11-28,417105.92097083415,505869.6570139412,531388.2088455227,581071.0339567428,613432.2162857555,615897.3094132151
2025-12-01,417153.16192973824,505926.8672879138,531448.3645989473,581136.8540937292,613501.6616282213,615966.9813310234
2025-12-02,417166.1289160396,505942.5707125713,531464.8765167556,581154.920806058,613520.7234090432,615986.1053036262
2025-12-03,417179.09590234095,505958.27413722884,531481.3884345638,581172.9875183868,613539.785189865,616005.2292762289
2025-12-04,417192.0628886423,505973.97756188636,531497.900352372,581191.0542307156,613558.8469706869,616024.3532488317
2025-12-05,417205.02987494366,505989.6809865439,531514.4122701802,581209.1209430444,613577.9087515088,616043.5083173248
2025-12-08,417252.27083384775,506046.8912605165,531574.5680236048,581274.9410800308,613647.3540939746,616113.2935228043
2025-12-09,417265.2378201491,506062.62578106445,531591.079941413,581293.0077923596,613666.4158747965,616132.4485912974
2025-12-10,417278.20480645046,506078.3603016124,531607.5918592212,581311.0745046884,613685.4776556183,616151.6036597905
2025-12-11,417291.1717927518,506094.0948221604,531624.1037770294,581329.1412170172,613704.5394364402,616170.7587282836
2025-12-12,417304.1387790532,506109.82934270834,531640.6156948376,581347.207929346,613723.6012172621,616189.9137967767
2025-12-15,417351.37973795726,506167.1529043522,531700.7714482623,581413.0280663323,613793.0465597279,616259.6990022562
2025-12-16,417364.3467242586,506182.88742490014,531717.2833660705,581431.0947786612,613812.1083405497,616278.8540707493
2025-12-17,417377.31371056,506198.6219454481,531733.7952838787,581449.16149099,613831.1701213716,616298.0091392423
2025-12-18,418545.2685288792,507369.34429801395,532905.2950337047,582622.2160353367,615005.2197342115,617472.1520397533
2025-12-19,422819.5736124736,511820.0939117505,537405.5055747613,587219.0078767033,619665.2653892436,622136.9720911165
2025-12-22,423682.0933535319,512864.11780701403,538501.5306602104,588416.535285303,620929.2943199076,623406.0011362212
2025-12-23,423434.4561285049,512289.77829717414,537833.5904957685,587565.8938431281,619958.9520405974,622426.6587939686
2025-12-24,423480.3388924442,512394.9771499346,537955.7834896788,587721.2580933215,620136.0491828382,622605.389988243
2025-12-25,428794.9280679378,518825.79788807634,544706.6752724326,595097.1980837886,627784.70520489,630254.1082020757
2025-12-26,430621.3317692431,521035.8023667693,547026.6799740469,597632.0032207075,630464.0038090815,632946.6643273106
2025-12-29,426968.52436663234,516615.7934093833,542386.6705708181,592562.3929468695,625115.9929710497,627577.0534455052
2025-12-30,422402.52872110927,511090.7986784339,536586.6761021292,586225.3989903036,618430.9993463625,620865.0598465672
2025-12-31,421945.9345996531,510538.3057916522,536006.683569399,585591.7071489397,617762.5079530348,620193.8684880009
2026-01-05,437470.3252375277,529323.2944631934,555726.6716770803,607137.4941555563,640491.4942461123,643014.6547257176
2026-01-06,453907.9313337954,549213.3018398642,576606.6794209158,629950.7026163641,664557.5031715502,667177.8636872044
2026-01-07,449798.5298097285,544240.7999956965,571386.6774849569,624247.4005011622,658541.0009401907,661137.0614468327
2026-01-08,435187.3274147662,526560.7970977187,552826.6744427358,603968.9971772734,637148.9974337687,639658.6579262486
2026-01-09,432904.32959200465,523798.299732244,549926.6772083914,600800.5001989905,633806.5006214251,636302.6611267796
2026-01-12,432447.73547054845,523245.80684546224,549346.6846756611,600166.8083576264,633138.0092280973,635631.4697682132
2026-01-13,432711.10960563185,523564.4976243356,549681.2378914921,600532.3365867161,633523.6106501367,636018.6285931541
2026-01-14,432724.5430302894,523580.7607750205,549698.3095353277,600550.9941209627,633543.2943487669,636038.4055794555
2026-01-15,432737.97645494697,523597.02392570546,549715.3811791633,600569.6516552093,633562.9780473971,636058.182565757
2026-01-16,432751.40987960453,523613.2870763904,549732.452822999,600588.3091894558,633582.6617460273,636077.9595520584
2026-01-19,432800.3501535771,523672.5365284452,549794.6477545059,600656.2817921955,633654.3728419177,636150.0105109625
2026-01-20,432813.78357823467,523688.79967913014,549811.7193983415,600674.9393264421,633674.0565405479,636169.7874972639
2026-01-21,432827.2170028922,523705.0628298151,549828.7910421771,600693.5968606886,633693.7402391781,636189.5644835653
