,rich,no_dde,specific,joint,joint_valid,without_weak_edge_filter,without_emerging_trend,without_quality_extension,without_hot_exit_protection,without_all
2025-03-25,212831.52501534743,181943.97286717597,194668.15741436207,181943.97286717597,265609.6238190912,269692.3351433581,265609.6238190912,255081.8033001765,265609.6238190912,258226.57605702247
2025-03-26,213363.5181660585,182398.7670118064,195154.75114958012,182398.7670118064,266273.6152703546,270366.5264633006,266273.6152703546,253464.81034973706,266273.6152703546,256589.98319203223
2025-03-27,213925.9004362059,182660.64050125904,194825.51819705544,182091.00383383562,268826.5050480912,273123.41635047126,268826.5050480912,250923.80175808514,268826.5050480912,254018.17449623908
2025-03-28,217771.23701763872,186037.45133805103,194825.51819705544,182091.00383383562,268584.1471935727,272864.18195908074,268584.1471935727,250923.80175808514,268584.1471935727,254018.17449623908
2025-03-31,220087.43331623796,188020.64816880054,193211.82828568993,180582.61326414873,266358.46110834857,270603.39609329705,266358.46110834857,248844.8147557124,266358.46110834857,251913.98765141334
2025-04-01,221464.63797283891,189199.85215592213,193749.73204755364,181085.41678053667,267100.36629690905,271357.0013636828,267100.36629690905,249537.81960228528,267100.36629690905,252615.39255673255
2025-04-02,220619.52460003618,188476.2407057268,191777.42537879525,179241.81054693987,264380.0570990064,268593.79202072625,264380.0570990064,246996.81101063336,264380.0570990064,250043.5838609394
2025-04-03,222654.02639103655,190218.2422392351,188908.61956500588,176560.20511252215,260423.24908032198,264574.58387558465,260423.24908032198,243300.80352047528,260423.24908032198,246302.77627999152
2025-04-07,215861.9261522365,184402.64203476734,176093.30645340018,164581.1394264925,242747.69452092386,243906.5103207961,242747.69452092386,226790.27742576855,242747.69452092386,227065.28178450122
2025-04-08,217364.33665943865,185689.05103134937,180956.54831799775,169124.92478672753,249455.97015363345,252914.71938241873,249455.97015363345,233052.43911650934,249455.97015363345,235452.990221944
2025-04-09,220087.43331623796,188020.64816880054,178219.23619183808,166567.41345707665,245680.15342694888,249089.3024360076,245680.15342694888,229527.7235021905,245680.15342694888,231891.07444283023
2025-04-10,224845.03176403765,192094.24683976002,175746.8364444664,164257.41369311104,242269.75377542147,245634.10278905783,242269.75377542147,226344.1238274888,242269.75377542147,228673.87477156176
2025-04-11,228256.7232866359,195015.43958115406,176276.64014968186,164752.4171549488,243000.55888635287,246374.5079671279,243000.55888635287,227026.32859853067,243000.55888635287,229363.27959295764
2025-04-14,229946.93510723833,196462.64970230885,177601.13888654023,165989.91597477684,244827.5571439899,248225.50620187673,244827.5571439899,228731.82697203913,244827.5571439899,231086.77794929995
2025-04-15,229884.3247194362,196409.0408079607,175393.64099177628,163927.41794173012,241782.5600479282,245140.509143962,241782.5600479282,225889.32968285837,241782.5600479282,228214.28068872943
2025-04-16,235455.72388363603,201179.4400923235,172479.74166545182,161204.91857115517,237763.16097718844,241068.3100854293,237763.16097718844,222137.23055032053,237763.16097718844,224422.58156534686
2025-04-17,237396.3324804378,202841.04745316334,172710.98266584642,161453.13789596455,237896.3375176011,241196.8029501413,237896.3375176011,222294.11819896766,237896.3375176011,224575.9564572185
2025-04-18,237959.7364206386,203323.4508268816,170986.69095861184,159839.81688898502,236007.3458272855,239307.904547497,236007.3458272855,220404.62897440547,236007.3458272855,222686.5294244372
2025-04-21,242373.02997303728,207102.24530625172,171567.10078346002,160382.4260739654,236906.51254243776,240224.87918756166,236906.51254243776,221219.32172247578,236906.51254243776,223513.4153632382
2025-04-22,250448.42674923662,214016.64254593677,173598.49192725884,162281.51779454647,239712.10031099245,243069.6667852179,239712.10031099245,223839.4102997463,239712.10031099245,226160.1038245419
2025-04-23,235361.83068943743,201099.04591965504,170116.10216724145,159025.92736762462,234902.5144536011,238192.88112542787,234902.5144536011,219347.82350727727,234902.5144536011,221622.9171661595
2025-04-24,237928.423764236,203296.6399900896,171567.10078346002,160382.4260739654,236906.51254243776,240224.87918756166,236906.51254243776,221219.32172247578,236906.51254243776,223513.4153632382
2025-04-25,236300.83725643877,201903.0515425188,170696.4946948217,159568.5203818649,235704.1041333191,239005.67066095033,235704.1041333191,220096.41386934926,235704.1041333191,222379.1074303845
2025-04-28,234266.3354654384,200161.0500090105,169245.49607860314,158212.0216755241,233700.10604448244,236973.67259881654,233700.10604448244,218224.91565415074,233700.10604448244,220488.6092333058
2025-04-29,235893.9368982387,201554.65123581715,170116.10216724145,159025.92736762462,234902.5144536011,238192.88112542787,234902.5144536011,219347.82350727727,234902.5144536011,221622.9171661595
2025-04-30,234454.13677883864,200321.85113358323,169535.69234239327,158483.31818264423,234100.90088434145,237380.06736657777,234100.90088434145,218599.21083518674,234100.90088434145,220866.7043654183
2025-05-06,238867.43033123735,204100.64561295338,170696.4946948217,159568.5203818649,235704.1041333191,239005.67066095033,235704.1041333191,220096.41386934926,235704.1041333191,222379.1074303845
2025-05-07,240714.13080883745,205681.84602188892,170986.69095861184,159839.81688898502,236104.89897317812,239412.06542871156,236104.89897317812,220470.70905038525,236104.89897317812,222757.202562497
2025-05-08,237145.93570423845,202626.65021347828,170696.4946948217,159568.5203818649,235704.1041333191,239005.67066095033,235704.1041333191,220096.41386934926,235704.1041333191,222379.1074303845
2025-05-09,236332.1349878383,201929.84960007496,167820.5519532022,156749.27803678316,232496.35907121922,235781.1254813578,232496.35907121922,216968.16936324153,232496.35907121922,219239.46284454956
2025-05-12,231480.62842083696,197775.8439772112,175283.02496472927,163749.19843100163,240170.17216118926,243454.9385713278,240170.17216118926,224641.98245321153,240170.17216118926,226913.2759345196
2025-05-13,226678.07341341177,193667.45240841285,170006.32618466945,158818.99957083317,232866.2393657459,236047.75165814208,232866.2393657459,217823.3221847799,232866.2393657459,220025.78767143656
2025-05-14,228631.78153161207,195336.25934276954,169046.93853656383,157922.61111162754,231552.2562829746,234715.76880711364,231552.2562829746,216593.93801281718,231552.2562829746,218784.40365396906
2025-05-15,226957.18645576635,193905.86354885474,165848.9225248489,157408.5999631386,230927.92081439742,234086.677979912,230927.92081439742,215991.95272977513,230927.92081439742,218179.248131844
2025-05-16,230864.5860565106,191599.91123280933,166008.82999698253,157157.1919673824,230678.81391453164,233837.66436771743,230678.81391453164,215742.37939155317,230678.81391453164,217929.73698540288
2025-05-19,231980.9716833035,191001.91180310654,166107.72659395245,157723.35644024616,231253.36167506664,234412.55199126614,231253.36167506664,216315.22783701966,231253.36167506664,218502.81200621184
2025-05-20,241191.28618959585,191599.91123280933,166627.72609804184,159617.4338178018,233149.70905262226,236308.99265649298,233149.70905262226,218211.10877621913,233149.70905262226,220398.7551371921
2025-05-21,245377.78219703832,192915.51568112778,167771.72996614483,160774.61733144446,234396.47978737272,237555.85667891466,234396.47978737272,219457.41307261342,234396.47978737272,221645.12162536723
2025-05-22,241470.38259629408,194589.92263875413,169227.7360162547,160774.61733144446,234249.01086597654,237408.48104518972,234249.01086597654,219339.95382366035,234249.01086597654,221519.6742747763
2025-05-23,242028.57540969053,192676.3187607329,167563.73264406231,160165.0130681388,233346.90052494503,236489.93185617594,233346.90052494503,218508.3480077729,233346.90052494503,220679.66840014252
2025-05-26,238121.17580894628,191241.12298093247,166315.73631380108,160571.41994756385,233938.91054615474,237089.9420128074,233938.91054615474,219062.75739250038,233938.91054615474,221239.67787966522
2025-05-27,243703.1871211926,192317.51625142503,167251.73046205548,159961.81568425818,233050.9043358276,236189.93571855692,233050.9043358276,218231.15157661293,233050.9043358276,220399.67200503143
2025-05-28,243009.2299538551,192078.31933103013,167043.73313997296,160673.01258367224,234086.89981922603,237239.9311409202,234086.89981922603,219201.3473468766,234086.89981922603,221379.6677325705
2025-05-29,242965.6372281034,191958.71374211716,166939.72828004864,160977.81471532508,234530.9029243896,237689.93428804545,234530.9029243896,219617.15025482033,234530.9029243896,221799.6706698874
2025-05-30,242601.96442793653,193274.31819043565,168083.73214815167,160571.41994756385,233938.91054615474,237089.9420128074,233938.91054615474,219062.75739250038,233938.91054615474,221239.67787966522
2025-06-03,243639.1482108712,196623.1178482573,170995.73185060528,161485.81423085852,235270.9022186706,238439.9335727897,235270.9022186706,220310.14959392403,235270.9022186706,222499.67000231537
2025-06-04,243358.48986040952,196862.3147686522,171203.7291726878,161384.22159475012,235122.91294559932,238289.94444467692,235122.91294559932,220171.5596395478,235122.91294559932,222359.6801494101
2025-06-05,242816.46169364054,195427.11898885178,169955.73284242657,161079.41946309732,234678.90984043578,237839.9412975517,234678.90984043578,219755.7567316041,234678.90984043578,221939.67721209323
2025-06-06,242969.55059706763,196025.11841855454,170475.73234651593,161181.0120992057,234826.89911350704,237989.93042566447,234826.89911350704,219894.3466859803,234826.89911350704,222079.66706499847
2025-06-09,244041.26417576865,196623.1178482573,170995.73185060528,161892.22111028357,235862.91223988033,239039.94372942118,235862.91223988033,220864.5589786515,235862.91223988033,223059.67948183807
2025-06-10,248021.84942900733,197579.91978726792,171827.73353670147,164533.8113240592,239710.89798435665,242939.9292812553,239710.89798435665,224468.14562854622,239710.89798435665,226699.66599688324
2025-06-11,250624.56154763297,198297.5105484526,172451.72550294903,166261.01936620398,242226.90969929195,245489.94115450053,242226.90969929195,226824.35659942482,242226.90969929195,229079.6770785788
2025-06-12,251236.95366322593,197718.05350431928,171895.4556183206,166667.4141339652,242818.9020775268,246089.93342973856,242818.9020775268,227378.74946174477,242818.9020775268,229639.66986880096
2025-06-13,253074.14826094703,195985.36325194483,170161.95687279548,167886.61054891272,244594.89685520626,247889.9281368461,244594.89685520626,229041.94457111214,244594.89685520626,231319.664928768
2025-06-16,254605.14976664976,194660.99476243695,168971.63822011935,168902.611548125,246074.89831075168,249389.92961206107,246074.89831075168,230427.94593421076,246074.89831075168,232719.6663056353
2025-06-17,253227.3516687657,194462.48308667072,168800.77908099798,167988.27945661114,244742.99992590706,248040.03133975,244742.99992590706,229180.61592456794,244742.99992590706,231459.73637476598
2025-06-18,253315.98759037929,193636.70435365304,168142.11999272762,168025.38801501557,244826.5362171648,248125.56748604926,244826.5362171648,229254.7218012402,244826.5362171648,231535.2421499673
2025-06-19,250249.5169210729,193646.14574434544,168154.36584818264,166761.38453082083,241938.56537762756,244825.10557202465,241938.56537762756,226695.7506479441,241938.56537762756,228585.4838921695
2025-06-20,246856.57568812752,188703.4712622975,163868.03865950808,162613.14042983315,238454.88546785945,245865.52426457396,238454.88546785945,223036.5510339352,238454.88546785945,229435.50205581106
2025-06-23,248838.77091813646,189505.4704974507,164564.53799527392,163304.1397708442,240356.407102433,245547.3982121156,240356.407102433,224726.3433037506,240356.407102433,228994.73058788734
2025-06-24,255154.83494615633,194477.87340386852,168882.8405193637,167588.3422750022,246554.19482516716,251314.96293609007,246554.19482516716,230622.5467501388,246554.19482516716,234664.23916428047
2025-06-25,257049.32310199822,195921.4643786763,170136.53268140063,168832.13449893257,248384.7833805032,251733.75754420622,248384.7833805032,232334.3360481964,248384.7833805032,235055.2341303106
2025-06-26,257259.83293867196,196081.87187417495,170275.8391908954,168970.3409570243,248588.19288539366,251396.4035699741,248588.19288539366,232524.54493625028,248588.19288539366,234740.2737579974
2025-06-27,254944.32510948266,194317.4659083699,168743.53400986895,167450.13581691048,246350.78532027677,251404.20863846724,246350.78532027677,230432.33786208494,246350.78532027677,234747.55019635358
2025-06-30,270100.3307304391,205866.270191512,178773.13772958028,177400.53950724864,260995.5907516428,251432.6438439467,260995.5907516428,244126.7429409729,260995.5907516428,234774.05951142206
2025-07-01,269889.8208937653,205705.86269601333,178633.83122008547,177262.33304915688,260792.1812467523,251440.44891243984,260792.1812467523,243936.53405291899,260792.1812467523,234781.33594977824
2025-07-02,266521.8391618737,203139.47661622512,176405.0433091472,175051.14504275582,257537.7988986917,251448.253980933,257537.7988986917,240893.3505593048,257537.7988986917,234788.6123881344
2025-07-03,266311.32932519994,202979.06912072646,176265.73679965243,174912.93858466408,257334.38939380125,251456.05904942614,257334.38939380125,240703.1416712509,257334.38939380125,234795.88882649058
2025-07-04,272205.3287229546,207470.26866181838,180166.13640111193,178782.5381892707,263029.5888118692,250980.9883340433,263029.5888118692,246028.74112708433,263029.5888118692,234320.28948097076
